feature,timestamp,Max-mag,Max-x,Max-y,Max-z,Mean-mag,Mean-x,Mean-y,Mean-z,Min-mag,Min-x,Min-y,Min-z,Std-mag,Std-x,Std-y,Std-z,label
2044,1229400,0.418649391,0.303534304,0.729651163,0.252604167,0.746544594,0.550692865,0.943513687,0.446988678,0.732771399,0.567307692,0.852769679,0.570576541,0.31796962,0.195381094,0.589005311,0.235488092,4
2045,1230000,0.418649391,0.303534304,0.729651163,0.252604167,0.743727921,0.559896587,0.942048888,0.426437474,0.727787747,0.567307692,0.84548105,0.578528827,0.332864881,0.191550494,0.609911607,0.234119408,4
2046,1230600,0.418649391,0.318087318,0.729651163,0.2734375,0.741502334,0.565129266,0.923532912,0.440899432,0.727787747,0.538461538,0.82361516,0.578528827,0.348419674,0.203367942,0.612099277,0.248432688,4
2047,1231200,0.483705431,0.318087318,0.729651163,0.2734375,0.744128475,0.585435683,0.898022405,0.462730137,0.727787747,0.538461538,0.82361516,0.578528827,0.340300272,0.193160212,0.593222875,0.263589339,4
2048,1231800,0.581022952,0.353430353,0.729651163,0.283854167,0.753802198,0.582481903,0.903460588,0.491992008,0.727787747,0.538461538,0.822157434,0.626242545,0.361747113,0.190071278,0.606530485,0.27308869,4
2049,1232400,0.581022952,0.353430353,0.75,0.283854167,0.747676588,0.582316443,0.891673533,0.489803685,0.727787747,0.538461538,0.810495627,0.626242545,0.352487836,0.179994092,0.608943929,0.266303805,4
2050,1233000,0.581022952,0.353430353,0.75,0.283854167,0.744997502,0.576752844,0.890620709,0.490057404,0.74409432,0.538461538,0.810495627,0.62027833,0.347672136,0.182452427,0.600351834,0.265898919,4
2051,1233600,0.581022952,0.353430353,0.75,0.283854167,0.743490239,0.571561531,0.895930605,0.483968158,0.74409432,0.623076923,0.810495627,0.62027833,0.334859164,0.16902057,0.594395783,0.257393016,4
2052,1234200,0.581022952,0.353430353,0.75,0.283854167,0.730506679,0.573236815,0.895198206,0.438013384,0.747511992,0.636538462,0.810495627,0.526838966,0.332789798,0.163241079,0.581533727,0.256435921,4
2053,1234800,0.453483848,0.25987526,0.75,0.23828125,0.71990763,0.56910031,0.904421862,0.391329168,0.724083625,0.590384615,0.810495627,0.514910537,0.318915678,0.168402019,0.594693264,0.241978884,4
2054,1235400,0.333230289,0.25987526,0.726744186,0.23828125,0.717981714,0.548438469,0.923990662,0.382100155,0.724083625,0.576923077,0.827988338,0.514910537,0.323394523,0.171204419,0.599218564,0.241255111,4
2055,1236000,0.333230289,0.286902287,0.651162791,0.25390625,0.72749328,0.559689762,0.927172022,0.394215217,0.724083625,0.576923077,0.827988338,0.514910537,0.330446769,0.18437185,0.590126701,0.255625029,4
2056,1236600,0.333230289,0.286902287,0.651162791,0.25390625,0.72987059,0.560020683,0.933260093,0.392090324,0.724083625,0.576923077,0.822157434,0.514910537,0.340563501,0.192900637,0.596660459,0.25502316,4
2057,1237200,0.347135459,0.286902287,0.651162791,0.25390625,0.732154328,0.560641158,0.93866154,0.39015572,0.721557164,0.576923077,0.822157434,0.514910537,0.349363506,0.192232527,0.609190402,0.263628583,4
2058,1237800,0.347135459,0.286902287,0.703488372,0.25390625,0.720830877,0.557394002,0.913576856,0.395800958,0.721557164,0.576923077,0.819241983,0.524850895,0.342060114,0.195285622,0.609152261,0.243516102,4
2059,1238400,0.347135459,0.286902287,0.703488372,0.25390625,0.72097833,0.572301886,0.904655985,0.389832107,0.721557164,0.576923077,0.793002915,0.524850895,0.343201407,0.182046182,0.614073399,0.244690761,4
2060,1239000,0.358453534,0.282744283,0.744186047,0.25,0.724385134,0.574064116,0.923876224,0.367352764,0.721557164,0.576923077,0.793002915,0.524850895,0.350633867,0.189133258,0.641693701,0.241568108,4
2061,1239600,0.370736473,0.282744283,0.744186047,0.25,0.724978469,0.569410548,0.932848119,0.361644096,0.721557164,0.576923077,0.793002915,0.524850895,0.346289533,0.175199738,0.650244171,0.231433898,4
2062,1240200,0.370736473,0.282744283,0.744186047,0.25,0.736046432,0.573298862,0.94266685,0.379214107,0.723534028,0.576923077,0.793002915,0.560636183,0.355495576,0.182543113,0.649690733,0.229646777,4
2063,1240800,0.376356553,0.282744283,0.744186047,0.25,0.743754031,0.567859359,0.95813879,0.389521423,0.723534028,0.580769231,0.793002915,0.560636183,0.34682164,0.17918326,0.619145311,0.239495974,4
2064,1241400,0.376356553,0.282744283,0.744186047,0.25,0.740709375,0.571623578,0.952760231,0.382512448,0.70239888,0.580769231,0.816326531,0.570576541,0.358167072,0.175505857,0.620033121,0.245339074,4
2065,1242000,0.376356553,0.280665281,0.659883721,0.212239583,0.73000752,0.56893485,0.931268882,0.384637341,0.70239888,0.580769231,0.816326531,0.570576541,0.368961133,0.175126467,0.605296552,0.236290391,3
2066,1242600,0.376356553,0.280665281,0.668604651,0.212239583,0.726894701,0.568929976,0.92782745,0.37894847,0.70239888,0.573076923,0.816326531,0.570576541,0.365294694,0.172231763,0.606768717,0.248537366,3
2067,1243200,0.376356553,0.280665281,0.73255814,0.223958333,0.736430518,0.572244054,0.949258445,0.372014843,0.70239888,0.544230769,0.795918367,0.570576541,0.387460375,0.187796757,0.640967226,0.25373861,3
2068,1243800,0.37609946,0.280665281,0.73255814,0.2421875,0.740578393,0.590568769,0.920054014,0.408201453,0.70239888,0.544230769,0.795918367,0.570576541,0.38323441,0.177655994,0.621152355,0.274508614,3
2069,1244400,0.37609946,0.280665281,0.73255814,0.2421875,0.739859846,0.586246122,0.918978303,0.413719831,0.712245526,0.544230769,0.795918367,0.586481113,0.377415944,0.178432615,0.615034798,0.266982157,3
2070,1245000,0.37609946,0.278586279,0.73255814,0.2421875,0.744729917,0.581716649,0.923441362,0.430052964,0.712245526,0.544230769,0.795918367,0.586481113,0.348667378,0.171032146,0.602352364,0.250826716,3
2071,1245600,0.369739806,0.278586279,0.73255814,0.2578125,0.755932375,0.598697001,0.914606793,0.460530906,0.712245526,0.544230769,0.795918367,0.616302187,0.338585803,0.160501749,0.568557722,0.245506765,3
2072,1246200,0.321872049,0.328482328,0.656976744,0.2578125,0.748348821,0.602068252,0.89542708,0.461577495,0.722194002,0.640384615,0.82361516,0.618290258,0.291876424,0.169729881,0.47509272,0.223329725,3
2073,1246800,0.348306544,0.328482328,0.656976744,0.2578125,0.750769724,0.606184074,0.926599835,0.414163839,0.722194002,0.640384615,0.82361516,0.618290258,0.283547447,0.166085729,0.490845748,0.188526107,3
2074,1247400,0.482623492,0.328482328,0.735465116,0.2578125,0.770806207,0.632450879,0.936006592,0.432304716,0.767171138,0.640384615,0.868804665,0.600397614,0.289342561,0.179223421,0.463673721,0.191150876,3
2075,1248000,0.482623492,0.328482328,0.735465116,0.2578125,0.779401925,0.645067218,0.937425616,0.443278044,0.778487825,0.646153846,0.868804665,0.600397614,0.265433392,0.15584721,0.409934926,0.1990203,3
2076,1248600,0.482623492,0.328482328,0.735465116,0.209635417,0.763034332,0.637497415,0.943216149,0.38831626,0.778487825,0.646153846,0.868804665,0.600397614,0.246518462,0.152262655,0.353544618,0.181409012,3
2077,1249200,0.482623492,0.251559252,0.735465116,0.209635417,0.755901223,0.633981386,0.943902774,0.368304209,0.784660678,0.751923077,0.868804665,0.600397614,0.21979449,0.106295984,0.310214374,0.176559552,3
2078,1249800,0.482623492,0.251559252,0.735465116,0.209635417,0.738879725,0.615907759,0.939090717,0.342882457,0.784660678,0.765384615,0.868804665,0.600397614,0.191674015,0.088307884,0.247292344,0.168586502,3
2079,1250400,0.215335162,0.114345114,0.281976744,0.196614583,0.713676377,0.592409514,0.935480179,0.294725825,0.79523707,0.798076923,0.881924198,0.614314115,0.090083556,0.031767273,0.103410462,0.127659401,3
2080,1251000,0.095110551,0.064449064,0.122093023,0.083333333,0.694242866,0.572802482,0.937082303,0.252196251,0.810385753,0.769230769,0.943148688,0.685884692,0.037800524,0.031616575,0.045540438,0.027692079,3
2081,1251600,0.095110551,0.064449064,0.122093023,0.083333333,0.689033726,0.569927611,0.932756569,0.244996987,0.810385753,0.769230769,0.943148688,0.685884692,0.034303216,0.031344269,0.039735923,0.025533659,3
2082,1252200,0.068096697,0.047817048,0.081395349,0.0703125,0.686488062,0.567549121,0.933969605,0.23744886,0.810385753,0.769230769,0.979591837,0.685884692,0.022864019,0.027649226,0.024684391,0.014940288,3
2083,1252800,0.068096697,0.068607069,0.078488372,0.0703125,0.690559233,0.575925543,0.935709054,0.236941423,0.810385753,0.769230769,0.979591837,0.693836978,0.029514106,0.036386555,0.022211315,0.013341315,3
2084,1253400,0.072539866,0.068607069,0.078488372,0.0703125,0.699185834,0.587321613,0.939416827,0.244996987,0.810385753,0.769230769,0.981049563,0.69582505,0.032579544,0.039886368,0.019923137,0.015703754,3
2085,1254000,0.072539866,0.068607069,0.072674419,0.065104167,0.706840793,0.603460832,0.941394043,0.245695723,0.823247515,0.792307692,0.983965015,0.703777336,0.020040335,0.019291988,0.012812813,0.011459587,3
2086,1254600,0.072539866,0.068607069,0.072674419,0.065104167,0.710436052,0.610237849,0.944108761,0.244204117,0.833468828,0.825,0.983965015,0.697813121,0.011130193,0.008778313,0.008366526,0.013688271,3
2087,1255200,0.072539866,0.068607069,0.063953488,0.065104167,0.710368699,0.613588418,0.943925661,0.239415179,0.833468828,0.830769231,0.988338192,0.689860835,0.010986093,0.005215778,0.00515984,0.017915105,3
2088,1255800,0.072539866,0.064449064,0.063953488,0.065104167,0.707740965,0.609389866,0.942643962,0.238273445,0.833468828,0.830769231,0.988338192,0.689860835,0.011208891,0.005335096,0.005369981,0.017482684,3
2089,1256400,0.066142194,0.062370062,0.066860465,0.065104167,0.704070687,0.605274043,0.942895725,0.230788748,0.833468828,0.830769231,0.994169096,0.689860835,0.006856421,0.003255342,0.003966995,0.012132625,3
2090,1257000,0.066142194,0.062370062,0.066860465,0.057291667,0.701364491,0.6042606,0.94266685,0.223018617,0.833468828,0.830769231,0.994169096,0.689860835,0.003966647,0.003124117,0.004327028,0.007790066,3
2091,1257600,0.065112826,0.062370062,0.069767442,0.057291667,0.701619395,0.603267839,0.943010162,0.224794647,0.833786226,0.826923077,0.991253644,0.689860835,0.004348918,0.003622437,0.005832959,0.008116021,3
2092,1258200,0.065112826,0.051975052,0.069767442,0.057291667,0.701841038,0.600661841,0.942643962,0.229964162,0.833786226,0.826923077,0.991253644,0.693836978,0.004279329,0.002958309,0.005709659,0.006401077,3
2093,1258800,0.065112826,0.051975052,0.069767442,0.057291667,0.701188623,0.601261634,0.943307699,0.225682662,0.832318075,0.826923077,0.991253644,0.693836978,0.004202579,0.002933362,0.005153601,0.006858311,3
2094,1259400,0.065112826,0.051975052,0.069767442,0.057291667,0.699408495,0.601323681,0.943605237,0.218768831,0.830943965,0.826923077,0.991253644,0.693836978,0.005299052,0.003307662,0.004449389,0.009967701,3
2095,1260000,0.065112826,0.051975052,0.069767442,0.057291667,0.697806109,0.600703206,0.94248375,0.215819352,0.827709156,0.826923077,0.991253644,0.693836978,0.006010692,0.003211654,0.00512252,0.010625967,3
2096,1260600,0.059717703,0.051975052,0.069767442,0.053385417,0.694198747,0.599089969,0.941888675,0.206304906,0.823866489,0.825,0.991253644,0.681908549,0.006890276,0.003621205,0.004288043,0.012375831,3
2097,1261200,0.054944392,0.051975052,0.069767442,0.049479167,0.690261424,0.599027394,0.941071577,0.193735131,0.823866489,0.825,0.991253644,0.681908549,0.006684548,0.003579455,0.004011206,0.009127299,3
2098,1261800,0.06987673,0.058212058,0.069767442,0.065104167,0.690767247,0.601013444,0.940652751,0.193333545,0.823866489,0.825,0.988338192,0.681908549,0.010301065,0.0063656,0.007062999,0.01321445,3
2099,1262400,0.06987673,0.058212058,0.069767442,0.065104167,0.69043423,0.598510858,0.939302389,0.197995623,0.823866489,0.801923077,0.988338192,0.681908549,0.010198964,0.009747084,0.009650872,0.016073045,3
2100,1263000,0.06987673,0.058212058,0.069767442,0.065104167,0.685536764,0.591334023,0.93884464,0.191716089,0.809905023,0.792307692,0.988338192,0.679920477,0.01959147,0.017681608,0.010317624,0.019278291,3
2101,1263600,0.06987673,0.058212058,0.069767442,0.065104167,0.681046939,0.585563599,0.937150966,0.186895436,0.809905023,0.792307692,0.988338192,0.677932406,0.024970432,0.020759482,0.010677395,0.022024081,3
